ID_PROD_UNID_FAT,QTD_FINAL_V33,NEC_DIRETA_PCS_V33,NEC_ESTRUTURAL_BRUTA_PCS_V33,ESTOQUE_ESTRUTURAL_CONSUMIDO_PCS_V33,NEC_ESTRUTURAL_PCS_V33,NEC_TOTAL_PCS_V33,QTD_PRODUZIR_DIRETA_SOLVER_V33,QTD_PRODUZIR_ESTRUTURAL_SOLVER_V33,DIF_FALTA_PAI_FILHO_V33,DIF_SOBRA_PAI_FILHO_V33
AGO26|Matriz|1153PI,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1185PI,0.0,0.0,1991.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1208PI,0.0,0.0,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1219PI,0.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1220PI,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1245PI,0.0,0.0,13450.0,13450.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1246PI,0.0,0.0,78743.0,78743.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1247PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1276KT-SB,0.0,0.0,378.00000000000006,378.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1276MD-BR,0.0,0.0,378.00000000000006,378.0,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,5.684341886080802e-14,0.0
AGO26|Matriz|1276TP-BR,0.0,0.0,378.00000000000006,378.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1339PI,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1346PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1348PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1349PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1351PI,0.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1361PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1364PI,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|1367PI,0.0,0.0,39.00000000000001,39.0,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0
AGO26|Matriz|1777PO-AZ,0.0,0.0,274.9999999999999,274.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2090603PO,0.0,0.0,9320.0,9320.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2352,0.0,0.0,3112.0,3112.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2354,0.0,0.0,897.0000000000002,897.0000000000001,1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,1.1368683772161603e-13,0.0
AGO26|Matriz|2355,0.0,0.0,3112.0,3112.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2356,0.0,0.0,1047.2153678281607,1047.2153678281607,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2357,0.0,0.0,1047.2153678281607,1047.2153678281607,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2359,0.0,0.0,11.899117276166459,11.899117276166459,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2361,0.0,0.0,12.000000000000002,12.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15,0.0
AGO26|Matriz|2362,0.0,0.0,12.000000000000002,12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2366,0.0,0.0,2614.5851291011454,2614.5851291011454,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2367,0.0,0.0,2614.5851291011454,2614.5851291011454,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2374,0.0,0.0,9.632091060554798,9.632091060554798,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2376,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2377,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2380,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2388,0.0,0.0,9.39858528376179,9.39858528376179,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2391,0.0,0.0,28.19575585128537,28.19575585128537,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2394,0.0,0.0,1027.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2397,0.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2401,0.0,0.0,784.0000000000002,784.0000000000001,1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,1.1368683772161603e-13,0.0
AGO26|Matriz|2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2403,0.0,0.0,819.656356628572,819.656356628572,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2404,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2405,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2406,0.0,0.0,132.87037037037038,132.87037037037038,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2411,0.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2529,0.0,0.0,16572.970169293636,16572.970169293636,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2530PI,0.0,0.0,23203.817924266234,23203.817924266234,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2532,0.0,0.0,1164.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2608,0.0,0.0,5080.0,5080.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2620,0.0,0.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2638,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2738,0.0,0.0,0.24293842114439596,0.24293842114439596,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2747,0.0,0.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2751,0.0,0.0,8286.485084646818,8286.485084646818,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2753,0.0,0.0,11601.908962133117,11601.908962133117,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2756,0.0,0.0,582.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2760,0.0,0.0,474.504619343606,474.504619343606,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2761,0.0,0.0,155.8285823158864,155.8285823158864,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2762,0.0,0.0,22.14395446668271,22.14395446668271,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2802,0.0,0.0,1604.0,1604.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2803,0.0,0.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2806,0.0,0.0,1604.0,1604.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2807,0.0,0.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2840,0.0,0.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2841,0.0,0.0,1623.496261682243,1623.496261682243,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2842,0.0,0.0,51800.0,51800.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2843,0.0,0.0,11500.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2844,0.0,0.0,11500.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2845,0.0,0.0,11500.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2846,0.0,0.0,11500.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2847,0.0,0.0,4035.839259510103,4035.839259510103,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2849,0.0,0.0,6500.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2851,0.0,0.0,19888.394046779933,19888.394046779933,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2859,0.0,0.0,1056.504619343606,1056.504619343606,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2860,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2863,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2865,0.0,0.0,16.999999999999996,16.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2866,0.0,0.0,177.7295983614247,177.7295983614247,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2872,0.0,0.0,52.4979,52.4979,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2879,0.0,0.0,4026.2431193428247,4026.2431193428247,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2880,0.0,0.0,4026.2431193428247,4026.2431193428247,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2882,0.0,0.0,22255.999999999996,22255.999999999996,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2911,0.0,0.0,588.2243582744316,588.2243582744316,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2923,0.0,0.0,101.97234718306794,101.97234718306794,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2924,0.0,0.0,1.9965870307167237,1.9965870307167237,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2925,0.0,0.0,10.567857142857143,10.567857142857143,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2926,0.0,0.0,12.564444173573866,12.564444173573866,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2936,0.0,0.0,371.00000000000006,371.0,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,5.684341886080802e-14,0.0
AGO26|Matriz|2937,0.0,0.0,173.29999999999995,173.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2944,0.0,0.0,1161.602620087336,1161.602620087336,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2956,0.0,0.0,39.54585,39.54585,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2983,0.0,0.0,95.13,95.13,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2986,0.0,0.0,28.5363,28.5363,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2987,0.0,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2992,0.0,0.0,3.029602649006623,3.029602649006623,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2994,0.0,0.0,72.6116,72.6116,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2996,0.0,0.0,43.21514999999999,43.21514999999999,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2997,0.0,0.0,89.62,89.62,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2998,0.0,0.0,19.44,19.44,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|2999,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|Matriz|3103,0.0,0.0,14190.0,14190.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0023,236904.00000000003,236904.0,0.0,0.0,0.0,236904.0,236904.0,2.9103830456733704e-11,0.0,2.9103830456733704e-11
AGO26|NORDESTE|0024,274480.0,274480.0,0.0,0.0,0.0,274480.0,274480.0,0.0,0.0,0.0
AGO26|NORDESTE|0025,38400.0,38400.0,0.0,0.0,0.0,38400.0,38400.0,0.0,0.0,0.0
AGO26|NORDESTE|0026,10090.0,10090.0,0.0,0.0,0.0,10090.0,10090.0,0.0,0.0,0.0
AGO26|NORDESTE|0027,15175.0,15175.0,0.0,0.0,0.0,15175.0,15175.0,0.0,0.0,0.0
AGO26|NORDESTE|0028,4094.9999999999995,4095.0,0.0,0.0,0.0,4095.0,4094.9999999999995,0.0,0.0,0.0
AGO26|NORDESTE|0029,1498.0,1498.0,0.0,0.0,0.0,1498.0,1498.0,0.0,0.0,0.0
AGO26|NORDESTE|0030,685.0,685.0,0.0,0.0,0.0,685.0,685.0,0.0,0.0,0.0
AGO26|NORDESTE|0031,393.0,393.0,0.0,0.0,0.0,393.0,393.0,0.0,0.0,0.0
AGO26|NORDESTE|0032,2088.0,2088.0,0.0,0.0,0.0,2088.0,2088.0,0.0,0.0,0.0
AGO26|NORDESTE|0033,3552.0,3552.0,0.0,0.0,0.0,3552.0,3552.0,0.0,0.0,0.0
AGO26|NORDESTE|0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0037,57.0,57.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0
AGO26|NORDESTE|0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0051,3200.0,3200.0,0.0,0.0,0.0,3200.0,3200.0,0.0,0.0,0.0
AGO26|NORDESTE|0052,720.0,720.0,0.0,0.0,0.0,720.0,720.0,0.0,0.0,0.0
AGO26|NORDESTE|0100,79280.0,79280.0,0.0,0.0,0.0,79280.0,79280.0,0.0,0.0,0.0
AGO26|NORDESTE|0101,50290.0,50290.0,0.0,0.0,0.0,50290.0,50290.0,0.0,0.0,0.0
AGO26|NORDESTE|0102,21135.0,21135.0,0.0,0.0,0.0,21135.0,21135.0,0.0,0.0,0.0
AGO26|NORDESTE|0103,193535.0,193535.0,0.0,0.0,0.0,193535.0,193535.0,0.0,0.0,0.0
AGO26|NORDESTE|0104,16227.999999999995,16228.0,0.0,0.0,0.0,16228.0,16227.999999999995,0.0,0.0,0.0
AGO26|NORDESTE|0105,383.8630313092864,405.0,0.0,0.0,0.0,405.0,383.8630313092864,0.0,0.0,0.0
AGO26|NORDESTE|0106,111.0,111.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,0.0
AGO26|NORDESTE|0110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0136,340.0,340.0,0.0,0.0,0.0,340.0,340.0,0.0,0.0,0.0
AGO26|NORDESTE|0137,410.0,410.0,0.0,0.0,0.0,410.0,410.0,0.0,0.0,0.0
AGO26|NORDESTE|0138,1479.0,1479.0,0.0,0.0,0.0,1479.0,1479.0,0.0,0.0,0.0
AGO26|NORDESTE|0139,586.0,586.0,0.0,0.0,0.0,586.0,586.0,0.0,0.0,0.0
AGO26|NORDESTE|0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0208PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0209,0.0,4768.0,0.0,0.0,0.0,4768.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0210PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0211PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0212,56.0,224.0,0.0,0.0,0.0,224.0,56.0,0.0,0.0,0.0
AGO26|NORDESTE|0212PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0213PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0214,0.0,384.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0214PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0215PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0218,1512.0,1512.0,0.0,0.0,0.0,1512.0,1512.0,0.0,0.0,0.0
AGO26|NORDESTE|0220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0221PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0223PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0226PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0227,0.0,312.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0227PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0230,0.0,4860.0,0.0,0.0,0.0,4860.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0230PI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO26|NORDESTE|0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
